company,city,country,longitude,latitude,yearEST,yearClosed,category,website
Global Fun,Austin,United States,-97.7430608,30.267153,2000,0,"Mobile/Handheld, Publisher",www.globalfun.com
Global Game Center,Istanbul,Turkey,28.97696,41.00527,2006,0,Publisher,www.ggc.com.tr
gloops (Nexon),Tokyo,Japan,139.6917064,35.6894875,2005,0,Developer,www.gloops.com
Glu Games,San Francisco,United States,-122.4194155,37.7749295,2001,0,"Developer, Publisher, Mobile/Handheld",www.glu.com
Gogii Games,Moncton,Canada,-64.7782313,46.0878165,2006,0,"Developer, Publisher",www.gogiigames.com
Gogogic,Reykjavik,Iceland,-21.933333,64.133333,2006,0,Developer,www.gogogic.com
GoldFire Studios,Oklahoma City,United States,-97.5164276,35.4675602,2008,0,Online Developer,www.goldfirestudios.com
GoldMine Studio,Buenos Aires,Argentina,-58.3815591,-34.6036844,2010,0,Mobile/Handheld,www.goldmine-studio.com
GolemLabs,Sherbrooke,Canada,-71.8824288,45.4009928,2000,0,Developer,www.golemlabs.com
Good Beans,Berlin,Germany,13.404954,52.5200066,2007,0,"Online Developer, Mobile",www.goodbeans.com
Good Science Studio,Redmond,United States,-122.121512,47.6739881,2008,0,Developer,www.microsoft.com/games/
Good-Feel,Kobe,Japan,135.1955112,34.690083,2005,0,Developer,www.good-feel.co.jp
Goodgame Studios,Hamburg,Germany,9.9936818,53.5510846,2009,0,Online Developer,www.goodgamestudios.com
Goon Studios,Pasadena,United States,-118.1445155,34.1477849,2013,0,Developer,www.goonstudios.com
GraceWorks Interactive,Corvallis,United States,-123.2620435,44.5645659,1998,0,Developer,www.graceworksinteractive.com
Graffiti Entertainment,Redwood City,United States,-122.2363548,37.4852152,2006,0,Developer,www.graffitientertainment.com
Gramble World,Den Haag,Netherlands,4.3006999,52.0704978,2012,0,Publisher,www.gramble.com
Grand Cru Games,Helsinki,Finland,24.9410248,60.1733244,2011,0,Mobile/Handheld,www.grandcrugames.com
GranTiki Games,Guadalajara,Mexico,-103.3496092,20.6596988,2008,0,Developer,www.grantikigames.com
Graphite Lab,St. Louis,United States,-90.1994042,38.6270025,2009,0,Developer,www.graphitelab.com
Grasshopper Manufacture,Tokyo,Japan,139.6917064,35.6894875,1998,0,Developer,www.grasshoppermanufacture.com
Graveck,Saint Paul,United States,-93.0899578,44.9537029,2005,0,Developer,www.graveck.com
Gravity,Seoul,South Korea,126.9779692,37.566535,2000,0,Developer,ww.gravity.co.kr
Greater Good Games,Acworth,United States,-84.6768796,34.0659329,2009,0,Developer,www.greatergoodgames.org
GREE International,San Francisco,United States,-122.4194155,37.7749295,2011,0,Mobile/Handheld,www.gree-corp.com
Greenhouse Interactive,Vancouver,Canada,-123.1207375,49.2827291,2008,0,Publisher,www.playgreenhouse.com
greenROKS Ventures,New York City,United States,-74.0059413,40.7127837,2013,0,Developer,www.greenroks.com
Greenstreet Games,St. Ives,England,-5.4777498,50.2152089,1979,0,Publisher,www.greenstreetgames.com
Gremlin Interactive,Sheffield,England,-1.470085,53.381129,1984,1999,Developer,
Grey Area,Helsinki,Finland,24.9410248,60.1733244,2009,0,Mobile/Handheld,www.greyarealabs.com
Grezzo,Shibuya,Japan,139.6982122,35.6640352,2006,0,Developer,
Grimm Bros,Philadelphia,United States,-75.1652215,39.9525839,2012,0,Developer,www.grimm-bros.com
GriN Multimedia,Antwerp,Belgium,4.4024643,51.2194475,2002,0,Developer,www.grin.be
Grinding Gear Games,Auckland,New Zealand,174.7633315,-36.8484597,2006,0,Online Developer,www.grindinggear.com
Gripati Digital Entertainment,Istanbul,Turkey,28.97696,41.00527,2011,0,Mobile/Handheld,www.gripati.com
Griptonite Games,Kirkland,USA,-122.2087353,47.6814875,1994,0,Developer,
GRL Games,Santa Cruz,United States,-122.0307963,36.9741171,2010,0,Mobile/Handheld,www.grlgames.net
Grumpyface Games,Tempe,United States,-111.9400054,33.4255104,2010,0,Mobile/Handheld,www.grumpyfacestudios.com
GSC Game World,Kiev,Ukraine,30.5234,50.4501,1995,2011,Developer,www.gsc-game.com
Guerilla,Amsterdam,Netherlands,4.8951679,52.3702157,2000,0,Developer,www.guerrilla-games.com
Guild Software,Milwaukee,United States,-87.9064736,43.0389025,1998,0,Online Developer,www.guildsoftware.com
GungHo Online Entertainment,Tokyo,Japan,139.6917064,35.6894875,1998,0,Developer,
Guppy Games,Bellevue,United States,-122.2006786,47.610377,2004,0,"Mobile, Publisher",www.guppygames.com
Guppyworks,Copenhagen,Denmark,12.5683371,55.6760968,2003,0,Developer,www.guppyworks.com
Gust Corporation,Nagano,Japan,138.1942432,36.6485496,1993,0,"Developer, Publisher",www.gust.jp
Gusto Games,Bloxham,England,-1.371808,52.020246,2003,0,Developer,www.gustogames.com
Haemimont Games,Sofia,Bulgaria,23.3218675,42.6977082,1997,0,Developer,www.haemimontgames.com
HAL Laboratory,Tokyo,Japan,139.6917064,35.6894875,1980,0,Developer,www.hallab.co.jp
Halfbot,London,Canada,-81.243177,42.9869502,2010,0,Mobile ,www.halfbot.com
Halfbrick Studios,Kelvin Grove,Australia,153.0110931,-27.451044,2001,0,Mobile/Handheld,www.halfbrick.com
Hammer & Chisel,San Francisco,United States,-122.4194155,37.7749295,2012,0,Mobile/Handheld,www.hammerandchisel.com
Hanaho,Cerritos,USA,-118.0647871,33.8583483,1992,0,Developer,
Hanako Games,Haywards Heath,England,-0.106333,50.999041,2006,0,Developer,www.hanakogames.com
Hand Circus,London,England,-0.1277583,51.5073509,2008,0,Developer,www.handcircus.com
HandyGames,Giebelstadt,Germany,9.9618229,49.6518793,2000,0,Mobile/Handheld,www.handy-games.com
Happy Blue Fish,Saint-Malo,France,-2.025674,48.649337,2009,0,Developer,www.happy-blue-fish.com
Happy Elements,Beijing,China,116.407395,39.904211,2009,0,Online Developer,www.happyelements.com
Hard Light Studios (SEGA),Leamington Spa,England,-1.5200789,52.2851905,2012,0,Mobile/Handheld,www.hardlightstudio.com
Hardscore Games,Berlin,Germany,13.404954,52.5200066,2013,0,Mobile/Handheld,www.hardscoregames.com
Harmonix Music Systems,Cambridge,United States,-71.1097335,42.3736158,1995,0,Developer,www.harmonixmusic.com
Hasbro Interactive,Alameda,United States,-122.2416355,37.7652065,1995,2001,Publisher,
Haunted Temple Studios,Los Angeles,United States,-118.2436849,34.0522342,2009,0,Developer,www.skullsoftheshogun.com
haute technique,Utrecht,Netherlands,5.1214201,52.0907374,2001,0,Developer,www.hautetechnique.com
HB Studios,Lunenburg,Canada,-64.3188354,44.3770053,2000,0,Developer,www.hb-studios.com
Headcandy,Utrecht,Netherlands,5.1214201,52.0907374,2008,0,Developer,www.headcandy.eu
Headstrong Games (Kuju Entertainment),London,England,-0.1277583,51.5073509,2008,0,Developer,www.headstrong-games.com
Headup Games,Cologne,Germany,6.9602786,50.937531,2009,0,Publisher,www.headupgames.com
Heavy Iron,Culver City,United States,-118.3964665,34.0211224,1999,0,Developer,www.heavy-iron.com
Hellfire Games,Austin,United States,-97.7430608,30.267153,2008,0,Developer,www.hellfiregames.com
Hello Games,Guildford,England,-0.570409,51.23622,2009,0,Developer,www.hellogames.org
Helsinki Game Works,Helsinki,Finland,24.9410248,60.1733244,2014,0,Mobile/Handheld,www.helsinkigameworks.com
Hemisphere Games,Montreal,Canada,-73.567256,45.5016889,2009,0,Developer,www.hemispheregames.com
Her Interactive,Bellevue,United States,-122.2006786,47.610377,1995,0,"Developer, Publisher",www.herinteractive.com
HeroCraft,Kaliningrad,Russia,20.516667,54.716667,2001,0,Developer,www.herocraft.com
Heroic Stand,Orlando,United States,-81.3792365,28.5383355,2014,0,Mobile/Handheld,www.heroic-stand.com
Hexage,Mnisek pod Brdy,Czech Republic,14.261765,49.8665005,2009,0,Developer,www.hexage.net
Hexagon Game Labs,Hamburg,Germany,9.9936818,53.5510846,2013,0,"Online Developer, Publisher",www.hexagongamelabs.com
Hi-Rez Studios,Atlanta,United States,-84.3879824,33.7489954,2005,0,Online Developer,www.hirezstudios.com
hi5,San Francisco,United States,-122.4194155,37.7749295,2004,0,Online Developer,www.hi5.com
Hibernum Creations,Montreal,Canada,-73.567256,45.5016889,2005,0,Developer,www.hibernum.com
Hidden Path Entertainment,Bellevue,United States,-122.2006786,47.610377,2006,0,Developer,www.hiddenpath.com
High 5 Games,Mahwah,United States,-74.1435843,41.0886216,1995,0,Developer,www.high5games.com
High Impact Games,Sherman Oaks,United States,-118.451357,34.1489719,2003,0,Developer,www.highimpactgames.com
High Moon Studios (Activision),Carlsbad,United States,-117.3505939,33.1580933,2005,0,Developer,www.highmoonstudios.com
High Voltage Software,Hoffman Estates,United States,-88.1227199,42.0629915,1993,0,Developer,www.high-voltage.com
Hinterland Studio,Cumberland,Canada,-125.031269,49.618806,2012,0,Developer,www.hinterlandgames.com
Hipsoft,Redmond,United States,-122.121512,47.6739881,2002,0,Developer,www.hipsoft.com
HitPoint Studios,Hatfield,United States,-75.2993417,40.2798274,2008,0,Developer,www.hitpointstudios.com
Hololabs,Montreal,Canada,-73.567256,45.5016889,2010,0,Developer,www.hololabs.org
Honeyslug,London,England,-0.1277583,51.5073509,2008,0,Developer,www.honeyslug.com
hopelab,Palo Alto,United States,-122.1430195,37.4418834,2001,0,Developer,www.hopelab.org
Hoplon Infotainment,Florianopolis,Brazil,-48.5480499,-27.5953778,2004,0,Online Developer,www.hoplon.com
Hothead Games,Vancouver,Canada,-123.1207375,49.2827291,2006,0,Developer,www.hotheadgames.com
HouseMarque,Helsinki,Finland,24.9410248,60.1733244,1995,0,Developer,www.housemarque.com
Hubbub,Utrecht,Netherlands,5.1214201,52.0907374,2011,0,Developer,www.whatsthehubbub.nl
Hudson Soft,Tokyo,Japan,139.6917064,35.6894875,1973,2012,Developer,
Human Head Studios,Madison,United States,-89.4012302,43.0730517,1997,0,Developer,www.humanhead.com
HumaNature Studios,Berkeley,United States,-122.272747,37.8715926,2006,0,Developer,www.humanaturestudios.com
Humble Bundle,San Francisco,United States,-122.4194155,37.7749295,2010,0,Organization,www.humblebundle.com
Humongous Entertainment,Bothell,United States,-122.2054035,47.7623204,1992,0,Developer,
HuneX,Tokyo,Japan,139.6917064,35.6894875,1992,0,Developer,www.hunex.co.jp
Hunted Cow Studios,Elgin,Scotland,-3.318485,57.649454,2003,0,Developer,www.huntedcow.com
Hydravision Entertainment,Tourcoing,France,3.16207,50.724993,1999,0,Developer,www.hydravision.com
Hyperion Entertainment,Brussels,Belgium,4.3517103,50.8503396,1999,0,Developer,
Hypersloth,Huddersfield,England,-1.785035,53.645792,2012,0,Developer,www.hypersloth.co.uk
Hypnos Entertainment,San Jose,United States,-121.8949555,37.3393857,1991,0,Developer,www.hypnos-entertainment.com
I-Imagine Interactive,Johannesburg,South Africa,28.0473051,-26.2041028,1999,0,Developer,www.i-imagine.com
Icarus Studios,Cary,United States,-78.7811169,35.79154,2001,0,Developer,www.icarusstudios.com
Icelandic Gaming Industry,Reykjavik,Iceland,-21.933333,64.133333,2009,0,Organization,www.igi.is
id Software,Mesquite,USA,-96.5991593,32.7667955,1991,0,Developer,www.idsoftware.com
Idea Factory,Shibuya-ku,Japan,139.6982122,35.6640352,1994,0,Developer,
IDEA Studios,Cluj-Napoca,Romania,23.583333,46.766667,2007,0,Online Developer,www.ideastudios.ro
Ideaworks Game Studio,London,England,-0.1277583,51.5073509,1998,0,Mobile/Handheld,
Idigicon,Doncaster,England,-1.128462,53.52282,2000,0,Publisher,www.idigicon.com
Idle Games,San Francisco,United States,-122.4194155,37.7749295,2009,0,Online Developer,www.idle-gaming.com
Idol Minds,Boulder,United States,-105.2705456,40.0149856,1997,0,Developer,www.idolminds.com
Idoru,Padua,Italy,11.8767611,45.4064349,2001,0,Developer,www.idoru.it
IF Games,Zurich,Switzerland,8.5391825,47.3686498,2013,0,Developer,www.ifgames.ch
If You Can,San Mateo,United States,-122.3255254,37.5629917,2012,0,Mobile/Handheld,www.ifyoucan.org
iFun4all,Lublin,Poland,22.5684463,51.2464536,2009,0,Developer,www.ifun4all.com
IGA,Chicago,United States,-87.6297982,41.8781136,1994,0,Organization,www.igda.org/
IGG,Vancouver,Canada,-123.1207375,49.2827291,2006,0,Online Developer,www.igg.com
Ignite Game Technologies,San Francisco,United States,-122.4194155,37.7749295,2008,0,Online Developer,www.ignitegt.com
Ijsfontein,Amsterdam,Netherlands,4.8951679,52.3702157,1997,0,Developer,www.ijsfontein.nl
Illfonic,Denver,United States,-104.9848593,39.7384357,2007,0,Developer,www.illfonic.com
Illogika,Montreal,Canada,-73.567256,45.5016889,2009,0,Developer,www.illogika.com
iLogos,Lugansk,Ukraine,39.307815,48.574041,2006,0,Online Developer,www.ilogos-ua.com
Image & Form International,Gothenburg,Sweden,11.97456,57.70887,1997,0,Developer,www.imageform.se
Image Space,Ann Arbor,United States,-83.7430378,42.2808256,1992,0,Developer,www.imagespaceinc.com
Imageepoch,Tokyo,Japan,139.6917064,35.6894875,2005,0,Developer,www.imageepoch.co.jp
Imagimotion,Rome,Italy,12.4801802,41.8723889,2000,0,Developer,www.imagimotion.it
Imagination Games,Adelaide,Australia,138.5999594,-34.9286212,1996,0,Developer,www.imagination.com.au
Imangi Studios,Raleigh,United States,-78.6381787,35.7795897,2008,0,Mobile/Handheld,www.imangistudios.com
iMAX Games,Sao Carlos,Brazil,-47.8909142,-22.0087175,2005,0,Developer,www.imaxgames.com.br
imcGames,Seoul,South Korea,126.9779692,37.566535,2003,0,Online Developer,www.imc.co.kr
ImpactGames (Hybrid Learning Systems),Pittsburgh,United States,-79.9958864,40.4406248,2006,0,Developer,www.impactgames.com
Impressionware,Torino,Italy,7.6868565,45.070312,2003,0,Mobile/Handheld,www.impressionware.com
Impromptu Games,Melbourne,Australia,144.96328,-37.814107,2014,0,Developer,www.impromptugames.com
imvu,Palo Alto,United States,-122.1430195,37.4418834,2004,0,Online Developer,www.imvu.com
IncaGold,Lezayre,Isle of Man,-4.42923,54.3187811,1996,0,Publisher,www.incagold.com
Incredible Technologies,Arlington Heights,United States,-87.9806265,42.0883603,1985,0,Developer,www.itsgames.com
Incubator Games,Toronto,Canada,-79.3831843,43.653226,2009,0,Developer,www.incubatorgames.com
Independent Arts,Hamm,Germany,7.8159816,51.6738583,1990,0,Developer,www.independent-arts-software.de
Indestructible Cannon,Houston,United States,-95.3698028,29.7604267,2010,0,Developer,www.indestructiblecannon.com
Indiagames (Disney),Mumbai,India,72.8776559,19.0759837,1999,0,"Mobile/Handheld, Publishing",www.indiagames.com
Indienomicon,Orlando,United States,-81.3792365,28.5383355,2013,0,Organization,www.indienomicon.com
indiePub Entertainment,Cincinnati,United States,-84.5120196,39.1031182,2012,0,"Developer, Publisher",www.indiepubentertainment.com
indieszero,Musashino,Japan,139.56626,35.7177841,1997,0,Developer,
InEarth,San Salvador,El Salvador,-89.2181911,13.6929403,2010,0,Mobile/Handheld,www.inearth.com
Inensu,London,England,-0.1277583,51.5073509,2010,0,Online Developer,www.inensu.com
Inertia Games,Cambridge,England,0.121817,52.205337,1999,0,Developer,www.inertiasoftware.com
INESSOFT,Port Elizabeth,South Africa,25.6,-33.958056,2010,0,Mobile/Handheld,
Infinite Dreams,Gliwice,Poland,18.6713802,50.2944923,2002,0,Developer,www.idreams.pl
Infinite Interactive,Essendon,Australia,144.917282,-37.755337,2003,0,Developer,www.infinite-interactive.com
Infinity Ward (Activision),Encino,United States,-118.5214282,34.1517492,2002,0,Developer,www.infinityward.com
Infosfer,Istanbul,Turkey,28.97696,41.00527,2001,0,Developer,www.infosfer.com
Infrared5,Jamaica Plain,United States,-71.1151431,42.3097365,2007,0,Developer,www.infrared5.com
Infusion Games,PuckleChurch,England,-2.436695,51.486646,2002,0,Developer,www.infusiongames.co.uk
ingZ,Austin,United States,-97.7430608,30.267153,2010,0,Mobile/Handheld,www.ingz-inc.com
Inhance Digital Corporation,Los Angeles,United States,-118.2436849,34.0522342,1997,0,Mobile/Handheld,www.inhancegames.com
iNiS Corporation,Tokyo,Japan,139.6917064,35.6894875,1997,0,Developer,www.inis.co.jp
Inix Soft,Seoul,South Korea,126.9779692,37.566535,1998,0,"Developer, Publisher",www.inixsoft.co.kr
InLogic Software,Banska Bystrica,Slovakia,19.1461917,48.736277,2005,0,Mobile ,www.inlogic.sk
Innerloop Studios,Oslo,Norway,10.7522454,59.9138688,1996,2003,Developer,
InnoGames,Hamburg,Germany,9.9936818,53.5510846,2007,0,"Developer, Publisher",www.innogames.de
innoWate,Riga,Latvia,24.1051864,56.9496487,2009,0,Online Developer,www.innowate.com
Ino-Co,Krasnodar City,Russia,38.966667,45.033333,2004,0,Developer,www.ino-co.com
Insolita Studios,Sao Paulo,Brazil,-46.6333094,-23.5505199,2004,0,Developer,www.insolitastudios.com
Insomniac Games,Burbank,United States,-118.3089661,34.1808392,1994,0,Developer,www.insomniacgames.com
Institute of Play,New York City,United States,-74.0059413,40.7127837,2007,0,Organization,www.instituteofplay.com
int13,Paris,France,2.3522219,48.856614,2008,0,Mobile/Handheld,www.int13.net
Intelligent Systems,Kyoto,Japan,135.7680294,35.0116363,1986,0,Developer,www.intsys.co.jp
INTENIUM,Hamburg,Germany,9.9936818,53.5510846,2000,0,"Developer, Publisher",www.intenium.de
Interabang Entertainment,San Francisco,United States,-122.4194155,37.7749295,2009,0,Online Developer,www.interabangent.com
Interama Games,Vitoria,Brazil,-40.2957768,-20.2976178,2005,0,Developer,www.interama.net
Interceptor Entertainment,Herning,Denmark,8.967322,56.138557,2010,0,Developer,
Interdimensional Games,Vancouver,Canada,-123.1207375,49.2827291,2006,0,Developer,www.interdimensionalgames.com
International Game Technology,Reno,United States,-119.8138027,39.5296329,1975,0,Developer,www.igt.com
Interplay Entertainment,Beverly Hills,United States,-118.4003563,34.0736204,1983,0,"Developer, Publisher",www.interplay.com
Intervisio,Helsinki,Finland,24.9410248,60.1733244,2000,0,Developer,www.intervisio.fi
Intific,Austin,United States,-97.7430608,30.267153,2003,0,Online Developer,www.intific.com
Introversion Software,London,England,-0.1277583,51.5073509,2002,0,Developer,www.introversion.co.uk
Intuition Games,Des Moines,United States,-93.6091064,41.6005448,2007,0,Developer,www.intuitiongames.com
Intuitive Game Studios,Sydney,Australia,151.2069902,-33.8674869,2013,0,Developer,www.intuitivegamestudios.com
Inverted Axis,Corona,United States,-117.5664384,33.8752935,2013,0,Developer,www.invertedaxis.com
Invictus,Nyulas,Hungary,21.601238,47.5612819,1992,0,Developer,www.invictus.hu
inXile Entertainment,Newport Beach,United States,-117.9289469,33.6189101,2002,0,Developer,www.inxile-entertainment.com
IO Interactive,Copenhagen,Denmark,12.5683371,55.6760968,1998,0,Developer,www.ioi.dk
Ion Storm,Dallas,USA,-96.8009781,32.7802618,1996,2005,Developer,
Iran National Foundation of Computer Game,Tehran,Iran,51.423056,35.696111,2007,0,Organization,www.ircg.ir
IREM Software Engineering,Hakusan,Japan,136.5658915,36.5144271,1974,0,Developer,www.irem.co.jp
Iridium Studios,Burbank,United States,-118.3089661,34.1808392,2009,0,Developer,www.playiridium.com
Iron Galaxy Studios,Chicago,United States,-87.6297982,41.8781136,2008,0,Developer,
Iron Realms Entertainment,San Francisco,United States,-122.4194155,37.7749295,1996,0,Developer,www.ironrealms.com
Iron Will Games,Austin,United States,-97.7430608,30.267153,2004,0,Online Developer,www.ironwillgames.com
Ironclad Games,Vancouver,Canada,-123.1207375,49.2827291,2003,0,Developer,www.ironcladgames.com
